country,tournament,season,week,game_id,home_team,home_team_id,away_team,away_team_id,home_score_period1,home_score_period2,home_score_normaltime,home_score_display,home_score_current,away_score_period1,away_score_period2,away_score_normaltime,away_score_display,away_score_current,start_timestamp,status
USA,USL Super League,25/26,1,14326868,Spokane Zephyr FC,938068,Brooklyn FC,938778,2,2,4,4,4,0,0,0,0,0,1778961600,Ended
USA,USL Super League Women,24/25,,13474801,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,1,0,1,1,1,0,1,1,1,1,1723942800,Ended
USA,USL Super League Women,24/25,,13474835,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,0,1,1,1,1,1,0,1,1,1,1731276000,Ended
USA,USL Super League Women,24/25,,13205637,Fort Lauderdale United,1041471,Spokane Zephyr FC,938068,1,1,2,2,2,0,1,1,1,1,1733617800,Ended
USA,USL Super League Women,24/25,,13448440,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,2,2,2,2,0,2,2,2,2,1739059200,Ended
USA,USL Super League Women,24/25,,13476669,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,1,0,1,1,1,1,0,1,1,1,1741480200,Ended
USA,USL Super League Women,24/25,,13476685,Fort Lauderdale United,1041471,Spokane Zephyr FC,938068,0,0,0,0,0,0,0,0,0,0,1742686200,Ended
USA,USL Super League Women,24/25,,13476588,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,1,1,2,2,2,0,0,0,0,0,1743890400,Ended
USA,USL Super League Women,24/25,,13476841,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,1,0,1,1,1,1,0,1,1,1,1748739600,Ended
USA,"USL Super League Women, Playoffs",24/25,29,13987659,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,0,0,1,1,0,0,0,0,0,1749943800,Ended
USA,USL Super League,25/26,1,14326705,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,0,0,0,0,0,0,1,1,1,1,1757206800,Ended
USA,USL Super League,25/26,1,14326722,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,0,0,0,0,0,0,0,0,0,1759620600,Ended
USA,USL Super League,25/26,1,14326732,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,,,,,,,,,,,1760657400,Postponed
USA,USL Super League,25/26,1,14326741,Sporting Jacksonville,1077193,Fort Lauderdale United,1041471,,,,,,,,,,,1761179400,Postponed
